financialsDate,effectiveTaxRate,earningsBeforeInterestAndTaxes,symbol,financialsYear,company,sector
"2006-12-31",0.20812,503.3,"SWK",2006,"Stanley Black & Decker","Consumer Discretionary"
"2007-12-31",0.25382,633.8,"SWK",2007,"Stanley Black & Decker","Consumer Discretionary"
"2008-12-31",0.24737,563.8,"SWK",2008,"Stanley Black & Decker","Consumer Discretionary"
"2009-12-31",0.19224,493.9,"SWK",2009,"Stanley Black & Decker","Consumer Discretionary"
"2010-12-31",0.06246,1177.9,"SWK",2010,"Stanley Black & Decker","Consumer Discretionary"
"2011-12-31",0.1399,1394,"SWK",2011,"Stanley Black & Decker","Consumer Discretionary"
"2000-02-02",0.39,707.6,"SPLS",2000,"Staples","Consumer Discretionary"
"2001-02-02",0.40454,719.40738,"SPLS",2001,"Staples","Consumer Discretionary"
"2002-02-02",0.385,775.2065,"SPLS",2002,"Staples","Consumer Discretionary"
"2003-02-02",0.37,682.7,"SPLS",2003,"Staples","Consumer Discretionary"
"2004-02-02",0.37,1178.3993,"SPLS",2004,"Staples","Consumer Discretionary"
"2005-02-02",0.365,1125.5845,"SPLS",2005,"Staples","Consumer Discretionary"
"2006-02-02",0.36501,1313.4,"SPLS",2006,"Staples","Consumer Discretionary"
"2007-02-02",0.35862,1469.7,"SPLS",2007,"Staples","Consumer Discretionary"
"2008-02-02",0.36,1548.2,"SPLS",2008,"Staples","Consumer Discretionary"
"2009-02-02",0.3432,1792.7,"SPLS",2009,"Staples","Consumer Discretionary"
"2010-02-02",0.345,1466.6,"SPLS",2010,"Staples","Consumer Discretionary"
"2011-02-02",0.345,1573.5,"SPLS",2011,"Staples","Consumer Discretionary"
"2012-02-02",0.3246,1607,"SPLS",2012,"Staples","Consumer Discretionary"
"2000-09-28",0.38002,254.5,"SBUX",2000,"Starbucks","Consumer Discretionary"
"2001-09-28",0.37608,342.51668,"SBUX",2001,"Starbucks","Consumer Discretionary"
"2002-09-28",0.37281,415.9693,"SBUX",2002,"Starbucks","Consumer Discretionary"
"2003-09-28",0.37,282.9,"SBUX",2003,"Starbucks","Consumer Discretionary"
"2004-09-28",0.385,623.9591,"SBUX",2004,"Starbucks","Consumer Discretionary"
"2005-09-28",0.37241,549.6011,"SBUX",2005,"Starbucks","Consumer Discretionary"
"2006-09-28",0.37916,703.8,"SBUX",2006,"Starbucks","Consumer Discretionary"
"2007-09-28",0.35837,800,"SBUX",2007,"Starbucks","Consumer Discretionary"
"2008-09-28",0.36325,945.9,"SBUX",2008,"Starbucks","Consumer Discretionary"
"2009-09-28",0.30863,690.6,"SBUX",2009,"Starbucks","Consumer Discretionary"
"2010-09-28",0.32907,772.5,"SBUX",2010,"Starbucks","Consumer Discretionary"
"2011-09-28",0.34052,1324.3,"SBUX",2011,"Starbucks","Consumer Discretionary"
"2012-09-28",0.32,1525,"SBUX",2012,"Starbucks","Consumer Discretionary"
"1999-12-31",2.01876,1373,"HOT",1999,"Starwood Hotels & Resorts","Consumer Discretionary"
"2000-12-31",0.32951,1509.0185,"HOT",2000,"Starwood Hotels & Resorts","Consumer Discretionary"
"2001-12-31",0.30108,1163.0054,"HOT",2001,"Starwood Hotels & Resorts","Consumer Discretionary"
"2002-12-31",0.10714,556,"HOT",2002,"Starwood Hotels & Resorts","Consumer Discretionary"
"2003-12-31",0,846.8739,"HOT",2003,"Starwood Hotels & Resorts","Consumer Discretionary"
"2004-12-31",0.10914,616.138,"HOT",2004,"Starwood Hotels & Resorts","Consumer Discretionary"
"2005-12-31",0.36615,835,"HOT",2005,"Starwood Hotels & Resorts","Consumer Discretionary"
"2006-12-31",0.36205,1133,"HOT",2006,"Starwood Hotels & Resorts","Consumer Discretionary"
"2007-12-31",0.24556,858,"HOT",2007,"Starwood Hotels & Resorts","Consumer Discretionary"
"2008-12-31",0.12349,655.2,"HOT",2008,"Starwood Hotels & Resorts","Consumer Discretionary"
"2009-12-31",0,117,"HOT",2009,"Starwood Hotels & Resorts","Consumer Discretionary"
"2010-12-31",0.09231,525,"HOT",2010,"Starwood Hotels & Resorts","Consumer Discretionary"
"2011-12-31",0,698,"HOT",2011,"Starwood Hotels & Resorts","Consumer Discretionary"
"1999-12-31",0.34186,2724,"STT",1999,"State Street","Financials"
"2002-12-31",0.3217,2732,"STT",2002,"State Street","Financials"
"2005-12-31",0.34008,4133,"STT",2005,"State Street","Financials"
"2006-12-31",0.38114,4982,"STT",2006,"State Street","Financials"
"2007-12-31",0.33736,6264,"STT",2007,"State Street","Financials"
"2008-12-31",0.36277,7754,"STT",2008,"State Street","Financials"
"2009-12-31",0.28594,6130,"STT",2009,"State Street","Financials"
"2010-12-31",0.25407,5979,"STT",2010,"State Street","Financials"
"2011-12-31",0.2429,6167,"STT",2011,"State Street","Financials"
"1999-12-31",-0.20886075949367,30.1,"SRCL",1999,"Stericycle","Industrials"
"2000-12-31",0.47161,95.84757,"SRCL",2000,"Stericycle","Industrials"
"2001-12-31",0.53764,114.0978,"SRCL",2001,"Stericycle","Industrials"
"2002-12-31",0.39476,101.2,"SRCL",2002,"Stericycle","Industrials"
"2003-12-31",0.395,143.6644,"SRCL",2003,"Stericycle","Industrials"
"2004-12-31",0.40482,145.6553,"SRCL",2004,"Stericycle","Industrials"
"2005-12-31",0.39092,168.4,"SRCL",2005,"Stericycle","Industrials"
"2006-12-31",0.39,205.5,"SRCL",2006,"Stericycle","Industrials"
"2007-12-31",0.38099,241.2,"SRCL",2007,"Stericycle","Industrials"
"2008-12-31",0.37637,280.8,"SRCL",2008,"Stericycle","Industrials"
"2009-12-31",0.37412,324.5,"SRCL",2009,"Stericycle","Industrials"
"2010-12-31",0.36036,407.5,"SRCL",2010,"Stericycle","Industrials"
"2011-12-31",0.3502,441,"SRCL",2011,"Stericycle","Industrials"
"1999-12-31",0.35032,466.4,"SYK",1999,"Stryker","Health Care"
"2000-12-31",0.3401,542.12992,"SYK",2000,"Stryker","Health Care"
"2001-12-31",0.33005,643.9912,"SYK",2001,"Stryker","Health Care"
"2002-12-31",0.31838,564.7,"SYK",2002,"Stryker","Health Care"
"2003-12-31",0.30498,900.8871,"SYK",2003,"Stryker","Health Care"
"2004-12-31",0.29995,841.1013,"SYK",2004,"Stryker","Health Care"
"2005-12-31",0.29445,1014.7,"SYK",2005,"Stryker","Health Care"
"2006-12-31",0.28197,1127,"SYK",2006,"Stryker","Health Care"
"2007-12-31",0.28001,1327.1,"SYK",2007,"Stryker","Health Care"
"2008-12-31",0.27364,1553.9,"SYK",2008,"Stryker","Health Care"
"2009-12-31",0.31806,1696.9,"SYK",2009,"Stryker","Health Care"
"2010-12-31",0.25644,1933.1,"SYK",2010,"Stryker","Health Care"
"2011-12-31",0.2002,1884,"SYK",2011,"Stryker","Health Care"
"1999-12-31",0.34615,331,"SUN",1999,"Sunoco","Energy"
"2000-12-31",0.2651,947.7788,"SUN",2000,"Sunoco","Energy"
"2001-12-31",0.32578,1056.9751,"SUN",2001,"Sunoco","Energy"
"2002-12-31",0,84,"SUN",2002,"Sunoco","Energy"
"2003-12-31",0.36047,1100.8406,"SUN",2003,"Sunoco","Energy"
"2004-12-31",0.39196,1164.9224,"SUN",2004,"Sunoco","Energy"
"2005-12-31",0.38354,1763,"SUN",2005,"Sunoco","Energy"
"2006-12-31",0.38038,1715,"SUN",2006,"Sunoco","Energy"
"2007-12-31",0.36764,1440,"SUN",2007,"Sunoco","Energy"
"2008-12-31",0.35067,1621,"SUN",2008,"Sunoco","Energy"
"2009-12-31",0.6,341,"SUN",2009,"Sunoco","Energy"
"2010-12-31",0.23043,960,"SUN",2010,"Sunoco","Energy"
"1999-12-31",0.33716,4295.7,"STI",1999,"SunTrust Banks","Financials"
"2002-12-31",0.26957,4468.2,"STI",2002,"SunTrust Banks","Financials"
"2005-12-31",0.30671,6519.2,"STI",2005,"SunTrust Banks","Financials"
"2006-12-31",0.30576,7072.7,"STI",2006,"SunTrust Banks","Financials"
"2007-12-31",0.30518,6902.4,"STI",2007,"SunTrust Banks","Financials"
"2008-12-31",0.10696,7093.4,"STI",2008,"SunTrust Banks","Financials"
"2009-12-31",0,6180.2,"STI",2009,"SunTrust Banks","Financials"
"2010-12-31",0,9212,"STI",2010,"SunTrust Banks","Financials"
"2011-12-31",0.1069,8978,"STI",2011,"SunTrust Banks","Financials"
"2000-04-02",0.11829,192.3,"SYMC",2000,"Symantec","Information Technology"
"2001-04-02",0.32733,254.97032,"SYMC",2001,"Symantec","Information Technology"
"2002-04-02",0.32,299.5419,"SYMC",2002,"Symantec","Information Technology"
"2003-04-02",0.31817,357.3,"SYMC",2003,"Symantec","Information Technology"
"2004-04-02",0.31657,603.2943,"SYMC",2004,"Symantec","Information Technology"
"2005-04-02",0.31198,819.3787,"SYMC",2005,"Symantec","Information Technology"
"2006-04-02",0.42581,602.1,"SYMC",2006,"Symantec","Information Technology"
"2007-04-02",0.35978,519.8,"SYMC",2007,"Symantec","Information Technology"
"2008-04-02",0.34483,688.8,"SYMC",2008,"Symantec","Information Technology"
"2009-04-02",0.22981,948.6,"SYMC",2009,"Symantec","Information Technology"
"2010-04-02",0.22081,933,"SYMC",2010,"Symantec","Information Technology"
"2011-04-02",0.19753,880,"SYMC",2011,"Symantec","Information Technology"
"2012-04-02",0.2341,1023,"SYMC",2012,"Symantec","Information Technology"
"2000-06-28",0.385,1030.6,"SYY",2000,"Sysco","Consumer Staples"
"2001-06-28",0.3825,1287.46395,"SYY",2001,"Sysco","Consumer Staples"
"2002-06-28",0.3825,1439.3251,"SYY",2002,"Sysco","Consumer Staples"
"2003-06-28",0.3825,1324.3,"SYY",2003,"Sysco","Consumer Staples"
"2004-06-28",0.385,1815.8613,"SYY",2004,"Sysco","Consumer Staples"
"2005-06-28",0.36972,1591.0597,"SYY",2005,"Sysco","Consumer Staples"
"2006-06-28",0.3935,1495,"SYY",2006,"Sysco","Consumer Staples"
"2007-06-28",0.38251,1708.4,"SYY",2007,"Sysco","Consumer Staples"
"2008-06-28",0.3825,1880,"SYY",2008,"Sysco","Consumer Staples"
"2009-06-28",0.4037,1872.3,"SYY",2009,"Sysco","Consumer Staples"
"2010-06-28",0.36172,1975.8,"SYY",2010,"Sysco","Consumer Staples"
"2011-06-28",0.3696,1931.5,"SYY",2011,"Sysco","Consumer Staples"
"2012-06-28",0.3713,1891,"SYY",2012,"Sysco","Consumer Staples"
"1999-12-31",0.3741,447.6,"TROW",1999,"T. Rowe Price Group","Financials"
"2000-12-31",0.38154,521.65269,"TROW",2000,"T. Rowe Price Group","Financials"
"2001-12-31",0.4086,423.7702,"TROW",2001,"T. Rowe Price Group","Financials"
"2002-12-31",0.37257,320.5,"TROW",2002,"T. Rowe Price Group","Financials"
"2003-12-31",0.37763,410.3863,"TROW",2003,"T. Rowe Price Group","Financials"
"2004-12-31",0.36817,525.3279,"TROW",2004,"T. Rowe Price Group","Financials"
"2005-12-31",0.36571,655,"TROW",2005,"T. Rowe Price Group","Financials"
"2006-12-31",0.38297,786.9,"TROW",2006,"T. Rowe Price Group","Financials"
"2007-12-31",0.37723,996.4,"TROW",2007,"T. Rowe Price Group","Financials"
"2008-12-31",0.38357,848.5,"TROW",2008,"T. Rowe Price Group","Financials"
"2009-12-31",0.37059,701.6,"TROW",2009,"T. Rowe Price Group","Financials"
"2010-12-31",0.37178,1036.5,"TROW",2010,"T. Rowe Price Group","Financials"
"2011-12-31",0.3817,1227,"TROW",2011,"T. Rowe Price Group","Financials"
"2000-01-31",0.38791,3183,"TGT",2000,"Target","Consumer Discretionary"
"2001-01-31",0.38432,3417.2178,"TGT",2001,"Target","Consumer Discretionary"
"2002-01-31",0.37845,3826.0569,"TGT",2002,"Target","Consumer Discretionary"
"2003-01-31",0.38191,3264,"TGT",2003,"Target","Consumer Discretionary"
"2004-01-31",0.37804,4840.3815,"TGT",2004,"Target","Consumer Discretionary"
"2005-01-31",0.37809,3602.8882,"TGT",2005,"Target","Consumer Discretionary"
"2006-01-31",0.37617,4323,"TGT",2006,"Target","Consumer Discretionary"
"2007-01-31",0.38025,5069,"TGT",2007,"Target","Consumer Discretionary"
"2008-01-31",0.384,5272,"TGT",2008,"Target","Consumer Discretionary"
"2009-01-31",0.37387,4402,"TGT",2009,"Target","Consumer Discretionary"
"2010-01-31",0.35744,4673,"TGT",2010,"Target","Consumer Discretionary"
"2011-01-31",0.37041,5252,"TGT",2011,"Target","Consumer Discretionary"
"2012-01-31",0.3427,5322,"TGT",2012,"Target","Consumer Discretionary"
"2007-09-27",0,0,"TEL",2007,"TE Connectivity","Information Technology"
"2008-09-27",0.23053,1784,"TEL",2008,"TE Connectivity","Information Technology"
"2009-09-27",0.37209,2590,"TEL",2009,"TE Connectivity","Information Technology"
"2010-09-27",0.02778,592,"TEL",2010,"TE Connectivity","Information Technology"
"2011-09-27",0.31377,1654,"TEL",2011,"TE Connectivity","Information Technology"
"2012-09-27",0.2304,1909,"TEL",2012,"TE Connectivity","Information Technology"
"1999-12-31",0.30219,655.8,"TE",1999,"TECO Energy","Utilities"
"2000-12-31",0.06867,681.87421,"TE",2000,"TECO Energy","Utilities"
"2001-12-31",0,720.4987,"TE",2001,"TECO Energy","Utilities"
"2002-12-31",0,389,"TE",2002,"TECO Energy","Utilities"
"2003-12-31",0,402.232,"TE",2003,"TECO Energy","Utilities"
"2004-12-31",0,-457.2195,"TE",2004,"TECO Energy","Utilities"
"2005-12-31",0.45128,356.7,"TE",2005,"TECO Energy","Utilities"
"2006-12-31",0.40443,418.2,"TE",2006,"TECO Energy","Utilities"
"2007-12-31",0.40698,415.3,"TE",2007,"TECO Energy","Utilities"
"2008-12-31",0.3676,385,"TE",2008,"TECO Energy","Utilities"
"2009-12-31",0.31552,460.2,"TE",2009,"TECO Energy","Utilities"
"2010-12-31",0.34806,626.8,"TE",2010,"TECO Energy","Utilities"
"2011-12-31",0.3606,622,"TE",2011,"TECO Energy","Utilities"
"1999-12-31",0.3842,1935,"THC",1999,"Tenet Healthcare","Health Care"
"2000-12-31",0.3984,2237.0368,"THC",2000,"Tenet Healthcare","Health Care"
"2001-12-31",0.41398,2797.0696,"THC",2001,"Tenet Healthcare","Health Care"
"2002-12-31",0.41398,2193,"THC",2002,"Tenet Healthcare","Health Care"
"2003-12-31",0,-1101.8808,"THC",2003,"Tenet Healthcare","Health Care"
"2004-12-31",0,-1313.4427,"THC",2004,"Tenet Healthcare","Health Care"
"2005-12-31",0,-23,"THC",2005,"Tenet Healthcare","Health Care"
"2006-12-31",0.6,345,"THC",2006,"Tenet Healthcare","Health Care"
"2007-12-31",0,339,"THC",2007,"Tenet Healthcare","Health Care"
"2008-12-31",0,181,"THC",2008,"Tenet Healthcare","Health Care"
"2009-12-31",0,377,"THC",2009,"Tenet Healthcare","Health Care"
"2010-12-31",0.02791,634,"THC",2010,"Tenet Healthcare","Health Care"
"2011-12-31",0.3789,650,"THC",2011,"Tenet Healthcare","Health Care"
"2008-12-31",0.26036,333,"TDC",2008,"Teradata","Information Technology"
"2009-12-31",0.23952,338,"TDC",2009,"Teradata","Information Technology"
"2010-12-31",0.27295,415,"TDC",2010,"Teradata","Information Technology"
"2011-12-31",0.2709,456,"TDC",2011,"Teradata","Information Technology"
"1999-12-31",0.3,344.6,"TER",1999,"Teradyne","Information Technology"
"2000-12-31",0.29999,812.7213,"TER",2000,"Teradyne","Information Technology"
"2001-12-31",0,-1.5414,"TER",2001,"Teradyne","Information Technology"
"2002-12-31",0,-318.3416,"TER",2002,"Teradyne","Information Technology"
"2003-12-31",0,-23.9463,"TER",2003,"Teradyne","Information Technology"
"2004-12-31",0.12096,193.4039,"TER",2004,"Teradyne","Information Technology"
"2005-12-31",0,-31.1,"TER",2005,"Teradyne","Information Technology"
"2006-12-31",0.14038,164.2,"TER",2006,"Teradyne","Information Technology"
"2007-12-31",0.09288,42.2,"TER",2007,"Teradyne","Information Technology"
"2008-12-31",0.18593,41.4,"TER",2008,"Teradyne","Information Technology"
"2009-12-31",0,-43,"TER",2009,"Teradyne","Information Technology"
"2010-12-31",0.03744,520.7,"TER",2010,"Teradyne","Information Technology"
"2011-12-31",0,284,"TER",2011,"Teradyne","Information Technology"
"1999-12-31",0.37109,137.4,"TSO",1999,"Tesoro Petroleum","Energy"
"2000-12-31",0.40648,204.68644,"TSO",2000,"Tesoro Petroleum","Energy"
"2001-12-31",0.40095,256.0896,"TSO",2001,"Tesoro Petroleum","Energy"
"2002-12-31",0,-10.3,"TSO",2002,"Tesoro Petroleum","Energy"
"2003-12-31",0.39541,499.7821,"TSO",2003,"Tesoro Petroleum","Energy"
"2004-12-31",0.40014,712.8375,"TSO",2004,"Tesoro Petroleum","Energy"
"2005-12-31",0.39019,1134,"TSO",2005,"Tesoro Petroleum","Energy"
"2006-12-31",0.37714,1317,"TSO",2006,"Tesoro Petroleum","Energy"
"2007-12-31",0.37459,987,"TSO",2007,"Tesoro Petroleum","Energy"
"2008-12-31",0.35198,513,"TSO",2008,"Tesoro Petroleum","Energy"
"2009-12-31",0,17,"TSO",2009,"Tesoro Petroleum","Energy"
"2010-12-31",0,-64,"TSO",2010,"Tesoro Petroleum","Energy"
"2011-12-31",0.3967,1041,"TSO",2011,"Tesoro Petroleum","Energy"
"1999-12-31",0.31808,2981,"TXN",1999,"Texas Instruments","Information Technology"
"2000-12-31",0.30209,3714.5,"TXN",2000,"Texas Instruments","Information Technology"
"2001-12-31",0,1563.0286,"TXN",2001,"Texas Instruments","Information Technology"
"2002-12-31",0.09155,440,"TXN",2002,"Texas Instruments","Information Technology"
"2003-12-31",0.19675,2393.5956,"TXN",2003,"Texas Instruments","Information Technology"
"2004-12-31",0.23131,2206.94,"TXN",2004,"Texas Instruments","Information Technology"
"2005-12-31",0.25569,2791,"TXN",2005,"Texas Instruments","Information Technology"
"2006-12-31",0.27228,3367,"TXN",2006,"Texas Instruments","Information Technology"
"2007-12-31",0.28467,3497,"TXN",2007,"Texas Instruments","Information Technology"
"2008-12-31",0.23766,2691,"TXN",2008,"Texas Instruments","Information Technology"
