"Date","Effective Tax Rate","Earnings Before Interest and Taxes","symbol"
2000-12-31,0.3495,323.99642,"EQT"
2001-12-31,0.36623,327.7542,"EQT"
2002-12-31,0.33999,282.9,"EQT"
2003-12-31,0.32031,380.3794,"EQT"
2004-12-31,0.32735,324.6655,"EQT"
2005-12-31,0.335,367.7,"EQT"
2006-12-31,0.31439,372.5,"EQT"
2007-12-31,0.45229,311.7,"EQT"
2008-12-31,0.37737,464.8,"EQT"
2009-12-31,0.38119,356.8,"EQT"
2010-12-31,0.35899,470.5,"EQT"
2011-12-31,0.4021,658,"EQT"
1999-12-31,0.41005,539.8,"EFX"
2000-12-31,0.4083,604.12107,"EFX"
2001-12-31,0.42091,420.4049,"EFX"
2002-12-31,0.39251,351.3,"EFX"
2003-12-31,0.35687,437.958,"EFX"
2004-12-31,0.38483,378.2535,"EFX"
2005-12-31,0.37457,422,"EFX"
2006-12-31,0.35139,436.1,"EFX"
2007-12-31,0.33935,526.9,"EFX"
2008-12-31,0.31352,542.4,"EFX"
2009-12-31,0.30318,487.7,"EFX"
2010-12-31,0.35122,527.3,"EFX"
2011-12-31,0.3438,551,"EFX"
1999-12-31,0,0,"EQR"
2002-12-31,0,0,"EQR"
2005-12-31,0,0,"EQR"
2006-12-31,0,0,"EQR"
2007-12-31,0,0,"EQR"
2000-06-30,0.37016,644.9,"EL"
2001-06-30,0.36354,721.62846,"EL"
2002-06-30,0.36354,721.5824,"EL"
2003-06-30,0.33202,517.1,"EL"
2004-06-30,0.37705,835.5547,"EL"
2005-06-30,0.37328,720.7962,"EL"
2006-06-30,0.37622,711.7,"EL"
2007-06-30,0.35893,749.9,"EL"
2008-06-30,0.34937,810.7,"EL"
2009-06-30,0.33815,509.5,"EL"
2010-06-30,0.29912,899.4,"EL"
2011-06-30,0.33057,1176.4,"EL"
2012-06-30,0.3151,1371,"EL"
1999-12-31,0.35479,3982,"EXC"
2000-12-31,0.36627,2134.2154,"EXC"
2001-12-31,0.38856,5196.0479,"EXC"
2002-12-31,0.36748,3299,"EXC"
2003-12-31,0.32856,4860.6088,"EXC"
2004-12-31,0.27515,3433.1955,"EXC"
2005-12-31,0.30393,3931,"EXC"
2006-12-31,0.33725,4297,"EXC"
2007-12-31,0.34626,4668,"EXC"
2008-12-31,0.32615,5299,"EXC"
2009-12-31,0.38773,4973,"EXC"
2010-12-31,0.39243,4726,"EXC"
2011-12-31,0.3683,4480,"EXC"
1999-12-31,0,-39.3,"EXPE"
2000-12-31,0,17.24272,"EXPE"
2001-12-31,0,17.2509,"EXPE"
2005-12-31,0.44936,397.1,"EXPE"
2006-12-31,0.28081,548.4,"EXPE"
2007-12-31,0.40869,529.1,"EXPE"
2008-12-31,0.43001,567.1,"EXPE"
2009-12-31,0.3371,710.9,"EXPE"
2010-12-31,0.31424,774.6,"EXPE"
2011-12-31,0.1884,480,"EXPE"
1999-12-31,0.37475,114.2,"EXPD"
2000-12-31,0.37731,150.8728,"EXPD"
2001-12-31,0.36976,169.5433,"EXPD"
2002-12-31,0.36777,171,"EXPD"
2003-12-31,0.36363,211.042,"EXPD"
2004-12-31,0.35424,241.0223,"EXPD"
2005-12-31,0.36327,304.5,"EXPD"
2006-12-31,0.40606,375.1,"EXPD"
2007-12-31,0.39987,423.5,"EXPD"
2008-12-31,0.39354,473.1,"EXPD"
2009-12-31,0.40296,388.2,"EXPD"
2010-12-31,0.38977,547.2,"EXPD"
2011-12-31,0.3946,618,"EXPD"
1999-12-31,0.41886,241,"ESRX"
2000-12-31,0.40832,278.94159,"ESRX"
2001-12-31,0.3994,317.2719,"ESRX"
2002-12-31,0.38159,371.8,"ESRX"
2003-12-31,0.38163,503.8616,"ESRX"
2004-12-31,0.36491,492.2668,"ESRX"
2005-12-31,0.36898,643,"ESRX"
2006-12-31,0.36705,824.1,"ESRX"
2007-12-31,0.34321,1061,"ESRX"
2008-12-31,0.35761,1280.5,"ESRX"
2009-12-31,0.36875,1498.4,"ESRX"
2010-12-31,0.36889,2070.9,"ESRX"
2011-12-31,0.3698,2312,"ESRX"
1999-12-31,0.28832,17921,"XOM"
2000-12-31,0.4064,33303.0128,"XOM"
2001-12-31,0.37373,28854.0371,"XOM"
2002-12-31,0.37116,14560,"XOM"
2003-12-31,0.4271,29998.3698,"XOM"
2004-12-31,0.38581,35876.6981,"XOM"
2005-12-31,0.43027,49002,"XOM"
2006-12-31,0.42005,55888,"XOM"
2007-12-31,0.42376,56650,"XOM"
2008-12-31,0.44685,64643,"XOM"
2009-12-31,0.43474,26239,"XOM"
2010-12-31,0.40713,40122,"XOM"
2011-12-31,0.4239,54104,"XOM"
2000-09-30,0,-4.3,"FFIV"
2001-09-30,0.13388,15.19626,"FFIV"
2002-09-30,0,-0.2122,"FFIV"
2003-09-30,0.17267,4.2,"FFIV"
2004-09-30,0,31.6891,"FFIV"
2005-09-30,0.35307,71.8794,"FFIV"
2006-09-30,0.38639,90.1,"FFIV"
2007-09-30,0.38639,90.1,"FFIV"
2008-09-30,0.37148,104.6,"FFIV"
2009-09-30,0.37148,104.6,"FFIV"
2010-09-30,0.36391,230,"FFIV"
2011-09-30,0.33085,350.6,"FFIV"
2012-09-30,0.3309,351,"FFIV"
2000-08-31,0.36504,325.4,"FDO"
2001-08-31,0.36498,366.17346,"FDO"
2002-08-31,0.365,418.6379,"FDO"
2003-08-31,0.365,341.6,"FDO"
2004-08-31,0.36582,511.8161,"FDO"
2005-08-31,0.36582,413.9161,"FDO"
2006-08-31,0.36548,342.8,"FDO"
2007-08-31,0.35633,362.3,"FDO"
2008-08-31,0.36408,388.6,"FDO"
2009-08-31,0.35573,365.3,"FDO"
2010-08-31,0.35407,457.3,"FDO"
2011-08-31,0.36485,575.6,"FDO"
2012-08-31,0.3706,638,"FDO"
1999-12-31,0.38528,117.5,"FAST"
2000-12-31,0.38576,141.31015,"FAST"
2001-12-31,0.383,126.482,"FAST"
2002-12-31,0.38266,113.6,"FAST"
2003-12-31,0.38299,155.9008,"FAST"
2004-12-31,0.37126,207.8756,"FAST"
2005-12-31,0.38,268.3,"FAST"
2006-12-31,0.38,320.1,"FAST"
2007-12-31,0.38443,376.4,"FAST"
2008-12-31,0.38404,460.4,"FAST"
2009-12-31,0.38029,296.7,"FAST"
2010-12-31,0.38381,429.7,"FAST"
2011-12-31,0.3776,575,"FAST"
1999-12-31,0.36361,244.6,"FII"
2000-12-31,0.35939,302.956,"FII"
2001-12-31,0.35937,342.5709,"FII"
2002-12-31,0.35461,343,"FII"
2003-12-31,0.36018,353.0705,"FII"
2004-12-31,0.35687,306.3327,"FII"
2005-12-31,0.37016,334.4,"FII"
2006-12-31,0.37313,308.5,"FII"
2007-12-31,0.3727,357.2,"FII"
2008-12-31,0.36653,347,"FII"
2009-12-31,0.36191,329.2,"FII"
2010-12-31,0.3718,309.8,"FII"
2011-12-31,0.3705,258,"FII"
2000-05-31,0.395,2375.9,"FDX"
2001-05-31,0.36961,2471.2911,"FDX"
2002-05-31,0.375,2685.092,"FDX"
2003-05-31,0.37967,1471,"FDX"
2004-05-31,0.38997,3249.365,"FDX"
2005-05-31,0.3741,2469.7057,"FDX"
2006-05-31,0.3771,3093,"FDX"
2007-05-31,0.37334,3372,"FDX"
2008-05-31,0.37164,2957,"FDX"
2009-05-31,0.3764,1951,"FDX"
2010-05-31,0.37487,1998,"FDX"
2011-05-31,0.36932,2577,"FDX"
2012-05-31,0.3531,3186,"FDX"
2005-12-31,0.39488,196.1,"FIS"
2006-12-31,0.372,591.9,"FIS"
2007-12-31,0.38021,745.7,"FIS"
2008-12-31,0.32143,334.9,"FIS"
2009-12-31,0.33397,414.8,"FIS"
2010-12-31,0.34934,956,"FIS"
2011-12-31,0.3211,1076,"FIS"
1999-12-31,0.3213,2251,"FITB"
2002-12-31,0.31209,4288,"FITB"
2005-12-31,0.29846,4931,"FITB"
2006-12-31,0.27228,4732,"FITB"
2007-12-31,0.29993,4970,"FITB"
2008-12-31,0,5650,"FITB"
2009-12-31,0.03911,6847,"FITB"
2010-12-31,0.19894,4883,"FITB"
2011-12-31,0.2911,4513,"FITB"
2005-12-31,0.31631,1738.9,"FHN"
2006-12-31,0.25816,1745.9,"FHN"
2007-12-31,0,1550.1,"FHN"
2008-12-31,0,1865.8,"FHN"
2009-12-31,0,1316.4,"FHN"
2010-12-31,0,1055.4,"FHN"
2011-12-31,0.1057,936,"FHN"
2005-12-31,0,-4.8141,"FSLR"
2006-12-31,0.5671,2.8,"FSLR"
2007-12-31,0.28409,137.2,"FSLR"
2008-12-31,0.24893,438.4,"FSLR"
2009-12-31,0.06728,679.6,"FSLR"
2010-12-31,0.12843,748.9,"FSLR"
2011-12-31,0.1419,549,"FSLR"
1999-12-31,0.37979,2567.6,"FE"
2000-12-31,0.36284,2540.2806,"FE"
2001-12-31,0.3949,2660.9077,"FE"
2002-12-31,0.41528,2282.8,"FE"
2003-12-31,0.43924,2975.8326,"FE"
2004-12-31,0.42201,2258.9035,"FE"
2005-12-31,0.42083,2066,"FE"
2006-12-31,0.38592,2606,"FE"
2007-12-31,0.40283,2815,"FE"
2008-12-31,0.36668,2762,"FE"
2009-12-31,0.1963,1887,"FE"
2010-12-31,0.38564,2137,"FE"
2011-12-31,0.4131,2078,"FE"
1999-12-31,0.41,372.6,"FISV"
2000-12-31,0.41,463.17336,"FISV"
2001-12-31,0.40047,501.3896,"FISV"
2002-12-31,0.38882,442.1,"FISV"
2003-12-31,0.39,703.7857,"FISV"
2004-12-31,0.38429,659.6213,"FISV"
2005-12-31,0.39925,745.4,"FISV"
2006-12-31,0.37599,744.3,"FISV"
2007-12-31,0.38239,796.1,"FISV"
2008-12-31,0.4072,1114,"FISV"
2009-12-31,0.33171,1035,"FISV"
2010-12-31,0.37952,1155,"FISV"
2011-12-31,0.3579,1188,"FISV"
1999-12-31,0,-39.6,"FLIR"
2000-12-31,0,-1.09976,"FLIR"
2001-12-31,0.09773,44.8125,"FLIR"
2002-12-31,0.15,50.2,"FLIR"
2003-12-31,0.30008,76.0968,"FLIR"
2004-12-31,0.28436,109.1317,"FLIR"
2005-12-31,0.25732,125.9,"FLIR"
2006-12-31,0.23912,137,"FLIR"
2007-12-31,0.2848,191.8,"FLIR"
2008-12-31,0.30913,284.5,"FLIR"
2009-12-31,0.32369,347.3,"FLIR"
2010-12-31,0.31498,360.6,"FLIR"
2011-12-31,0.2832,352,"FLIR"
1999-12-31,0.33254,112.3,"FLS"
2000-12-31,0.31838,203.67092,"FLS"
2001-12-31,0.36199,277.8467,"FLS"
2002-12-31,0.34614,213.8,"FLS"
2003-12-31,0.28369,255.3473,"FLS"
2004-12-31,0.28369,182.7473,"FLS"
2005-12-31,0.44543,190.1,"FLS"
2006-12-31,0.42468,224.8,"FLS"
2007-12-31,0.30551,391.2,"FLS"
2008-12-31,0.25773,596,"FLS"
2009-12-31,0.275,613.7,"FLS"
2010-12-31,0.27568,564.7,"FLS"
2011-12-31,0.2787,600,"FLS"
2000-12-31,0.29795,450.65304,"FLR"
2001-12-31,0.31057,303.4385,"FLR"
2002-12-31,0.34756,254.1,"FLR"
2003-12-31,0.33034,344.3029,"FLR"
2004-12-31,0.34136,277.6838,"FLR"
2005-12-31,0.24137,292.2,"FLR"
2006-12-31,0.31032,377.6,"FLR"
2007-12-31,0.36786,608.6,"FLR"
2008-12-31,0.34959,980.5,"FLR"
2009-12-31,0.35531,1122.6,"FLR"
2010-12-31,0.21178,549,"FLR"
2011-12-31,0.3032,986,"FLR"
1999-12-31,0.25666,555.1,"FMC"
2000-12-31,0.27936,580.974,"FMC"
2001-12-31,0.23737,322.7906,"FMC"
2002-12-31,0.24957,186.9,"FMC"
2003-12-31,0.21694,321.2581,"FMC"
2004-12-31,0.43026,321.6818,"FMC"
2005-12-31,0.24139,279.9,"FMC"
2006-12-31,0.25456,328.7,"FMC"
2007-12-31,0.24665,385.3,"FMC"
2008-12-31,0.22862,550.3,"FMC"
2009-12-31,0,467.5,"FMC"
2010-12-31,0,539,"FMC"
2011-12-31,0.1971,620,"FMC"
2002-12-31,0.29014,105,"FTI"
2003-12-31,0.29081,174.186,"FTI"
2004-12-31,0.2146,110.5883,"FTI"
2005-12-31,0.34627,132,"FTI"
2006-12-31,0.28547,304,"FTI"
2007-12-31,0.33728,450.7,"FTI"
2008-12-31,0.30105,530.8,"FTI"
2009-12-31,0.30035,530.1,"FTI"
2010-12-31,0.29804,551.6,"FTI"
2011-12-31,0.2701,562,"FTI"
1999-12-31,0.33285,38565,"F"
2000-12-31,0.39981,38502.4896,"F"
2001-12-31,0,22593.1328,"F"
2002-12-31,0.31689,13133,"F"
2003-12-31,0.09854,25634.7498,"F"
2004-12-31,0.17226,11890.7052,"F"
2005-12-31,0,7780,"F"
2006-12-31,0,3965,"F"
2007-12-31,0,9891,"F"
2008-12-31,0,-4130,"F"
2009-12-31,0.02317,5034,"F"
2010-12-31,0.08279,13671,"F"
2011-12-31,0.0972,11445,"F"
2000-09-13,0.28428,180.6,"FRX"
2001-09-13,0.27996,311.35995,"FRX"
2002-09-13,0.28122,489.602,"FRX"
2003-09-13,0.242,781.4,"FRX"
2004-09-13,0.2145,966.6009,"FRX"
2005-09-13,0.21537,1077.6718,"FRX"
2006-09-13,0.213,701.1,"FRX"
2007-09-13,0.21522,926.4,"FRX"
2008-09-13,0.202,1071.9,"FRX"
2009-09-13,0.20888,683.8,"FRX"
2010-09-13,0.20794,661.4,"FRX"
2011-09-13,0.21752,1131.2,"FRX"
2012-09-13,0.2089,1044,"FRX"
1999-12-29,0.41,93.3,"FOSL"
2000-12-29,0.41,100.25484,"FOSL"
2001-12-29,0.40062,86.4792,"FOSL"
2002-12-29,0.38625,96,"FOSL"
2003-12-29,0.37577,128.7418,"FOSL"
2004-12-29,0.35813,141.532,"FOSL"
2005-12-29,0.363,109.4,"FOSL"
2006-12-29,0.34693,123.4,"FOSL"
2007-12-29,0.36219,199.6,"FOSL"
2008-12-29,0.27098,205.8,"FOSL"
2009-12-29,0.34381,211.7,"FOSL"
2010-12-29,0.31056,376.4,"FOSL"
2011-12-29,0.3192,472,"FOSL"
2000-09-30,0.25704,728.2,"BEN"
2001-09-30,0.24,874.27498,"BEN"
2002-09-30,0.24,773.9106,"BEN"
2003-09-30,0.25169,590.6,"BEN"
2004-09-30,0.28188,1934,"BEN"
2005-09-30,0.29378,2374.8,"BEN"
2006-09-30,0.25588,2901.5,"BEN"
2007-09-30,0.30944,3463.1,"BEN"
2008-09-30,0.28084,4250.3,"BEN"
2009-09-30,0.2899,4105,"BEN"
2010-09-30,0.29999,2721.3,"BEN"
2011-09-30,0.2987,3701.3,"BEN"
2012-09-30,0.3062,4221,"BEN"
1999-12-31,0.51375,887,"FCX"
2000-12-31,0.584,771.17122,"FCX"
2001-12-31,0.56575,830.8732,"FCX"
2002-12-31,0.54601,639.1,"FCX"
2003-12-31,0.57909,1066.2804,"FCX"
2004-12-31,0.5757,627.3228,"FCX"
2005-12-31,0.44925,2195.4,"FCX"
2006-12-31,0.42508,2887.5,"FCX"
2007-12-31,0.39133,6722,"FCX"
2008-12-31,0.35487,5344,"FCX"
2009-12-31,0.39666,6689,"FCX"
2010-12-31,0.35045,9211,"FCX"
2011-12-31,0.3501,9411,"FCX"
2007-12-31,0.37355,664.4,"FTR"
2008-12-31,0.3683,642.5,"FTR"
2009-12-31,0.36212,634.5,"FTR"
2010-12-31,0.4248,909.2,"FTR"
2011-12-31,0.3951,1058,"FTR"
2003-01-28,0.40247,87,"GME"
2004-01-28,0.39663,133.2507,"GME"
2005-01-28,0.38375,110.0712,"GME"
2006-01-28,0.34081,206.3,"GME"
2007-01-28,0.37769,333.6,"GME"
2008-01-28,0.34636,501.4,"GME"
2009-01-28,0.37123,679.7,"GME"
2010-01-28,0.36158,637,"GME"
2011-01-28,0.34535,662.6,"GME"
2012-01-28,0.3605,651,"GME"
1999-12-25,0.39799,1843.2,"GCI"
2000-12-25,0.39588,2193.36075,"GCI"
2001-12-25,0.39355,2033.5844,"GCI"
2002-12-25,0.34253,1926.4,"GCI"
2003-12-25,0.34184,2212.6497,"GCI"
2004-12-25,0.33988,2147.5412,"GCI"
2005-12-25,0.33369,2048,"GCI"
2006-12-25,0.32492,1998.2,"GCI"
2007-12-25,0.32515,1722.9,"GCI"
2008-12-25,0.33724,1214.8,"GCI"
2009-12-25,0.3574,858.1,"GCI"
2010-12-25,0.32273,1056.7,"GCI"
2011-12-25,0.263,858,"GCI"
2000-02-01,0.36857,2252.9,"GPS"
2001-02-01,0.365,2034.6168,"GPS"
2002-02-01,0.71067,1351.9678,"GPS"
2003-02-01,0.40383,1012.6,"GPS"
2004-02-01,0.388,2542.9816,"GPS"
2005-02-01,0.38568,2085.2021,"GPS"
2006-02-01,0.37925,1745,"GPS"
2007-02-01,0.38449,1174,"GPS"
2008-02-01,0.38336,1315,"GPS"
2009-02-01,0.38952,1548,"GPS"
2010-02-01,0.39317,1815,"GPS"
2011-02-01,0.39253,1968,"GPS"
2012-02-01,0.3915,1438,"GPS"
1999-12-31,0.36501,1396,"GD"
2000-12-31,0.28605,1556.5068,"GD"
2001-12-31,0.33778,1756.9453,"GD"
2002-12-31,0.33649,1582,"GD"
2003-12-31,0.27332,1743.1233,"GD"
2004-12-31,0.32381,1940.3648,"GD"
2005-12-31,0.30095,2197,"GD"
2006-12-31,0.32331,2625,"GD"
2007-12-31,0.31736,3113,"GD"
2008-12-31,0.32214,3653,"GD"
2009-12-31,0.31483,3675,"GD"
2010-12-31,0.3066,3945,"GD"
2011-12-31,0.3136,3826,"GD"
2000-02-15,0.23032,11933,"GE"
2001-02-15,0.22977,19390.9473,"GE"
2002-02-15,0.22886,20208.1465,"GE"
2003-02-15,0.20227,13807,"GE"
2004-02-15,0.21679,89932.1274,"GE"
2005-02-15,0.17876,91100.1928,"GE"
2006-02-15,0.17416,82888,"GE"
2007-02-15,0.1606,89281,"GE"
2008-02-15,0.15527,50385,"GE"
2009-02-15,0.05496,45350,"GE"
2010-02-15,0,29113,"GE"
2011-02-15,0.0739,30191,"GE"
2012-02-15,0.2742,35449,"GE"
2000-05-31,0.3547,1307.7,"GIS"
2001-05-31,0.34956,1392.18359,"GIS"
2002-05-31,0.36056,1568.9736,"GIS"
2003-05-31,0.35014,1995,"GIS"
2004-05-31,0.3499,2476.359,"GIS"
2005-05-31,0.34223,1992.4504,"GIS"
2006-05-31,0.34525,1996,"GIS"
2007-05-31,0.34335,2058,"GIS"
2008-05-31,0.36087,2170.8,"GIS"
2009-05-31,0.33801,2316,"GIS"
2010-05-31,0.34344,2647.1,"GIS"
2011-05-31,0.31601,2628.2,"GIS"
2012-05-31,0.3019,2702,"GIS"
1999-12-31,0.39873,766.7,"GPC"
2000-12-31,0.40417,805.17476,"GPC"
2001-12-31,0.39736,745.1213,"GPC"
2002-12-31,0.3933,665.3,"GPC"
2003-12-31,0.38147,733.3992,"GPC"
2004-12-31,0.37798,672.8618,"GPC"
2005-12-31,0.38308,738.2,"GPC"
2006-12-31,0.38332,796.7,"GPC"
2007-12-31,0.38005,837.9,"GPC"
2008-12-31,0.38134,800.1,"GPC"
2009-12-31,0.3797,671,"GPC"
2010-12-31,0.37579,786.4,"GPC"
2011-12-31,0.3656,910,"GPC"
2005-12-31,0.32056,6297,"GNW"
2006-12-31,0.3075,6487,"GNW"
2007-12-31,0.29154,6330,"GNW"
2008-12-31,0.41228,6777,"GNW"
2009-12-31,0.20481927710843,6019,"GNW"
2010-12-31,0.42465753424657,5854,"GNW"
2011-12-31,0.1694,5705,"GNW"
1999-12-31,0,-39.1,"GILD"
2000-12-31,0,-40.31316,"GILD"
2001-12-31,0,-105.9979,"GILD"
2002-12-31,0.01453,81,"GILD"
2003-12-31,0.05241,361.0464,"GILD"
2004-12-31,0.31542,631.6744,"GILD"
2005-12-31,0.26736,1030.4,"GILD"
2006-12-31,0.33847,1635.3,"GILD"
2007-12-31,0.28852,2164.5,"GILD"
2008-12-31,0.2645,2678.5,"GILD"
2009-12-31,0.24735,3529.3,"GILD"
2010-12-31,0.25866,3944.4,"GILD"
2011-12-31,0.2321,3790,"GILD"
1999-12-31,0.4,16612,"GS"
2000-12-31,0.38851,22205.7,"GS"
2001-12-31,0.375,19895.9355,"GS"
2002-12-31,0.35014,12121,"GS"
2003-12-31,0.32396,12926.5056,"GS"
2004-12-31,0.318,15565.3194,"GS"
2005-12-31,0.31996,27442,"GS"
2006-12-31,0.34499,46248,"GS"
2007-12-31,0.34112,59585,"GS"
2008-12-31,0.00599,33693,"GS"
2009-12-31,0.32498,26329,"GS"
2010-12-31,0.27374,19698,"GS"
2011-12-31,0.28,14151,"GS"
1999-12-31,0.27454,1094.2,"GT"
2000-12-31,0.2382,1114.44183,"GT"
2001-12-31,0,945.5989,"GT"
2002-12-31,0,312.2,"GT"
2003-12-31,0,1079.4966,"GT"
2004-12-31,0.6,804.1912,"GT"
2005-12-31,0.49042,1076,"GT"
2006-12-31,0.6,610,"GT"
2007-12-31,0.39852,1063,"GT"
2008-12-31,0.53448,771,"GT"
2009-12-31,0,221,"GT"
2010-12-31,0.54308,765,"GT"
2011-12-31,0.3096,1173,"GT"
2003-12-31,0.6,615.678,"GOOG"
2004-12-31,0.5232,1120.0718,"GOOG"
2005-12-31,0.31963,2107.3,"GOOG"
2006-12-31,0.26685,3550,"GOOG"
2007-12-31,0.25912,5084.4,"GOOG"
2008-12-31,0.09469,6632,"GOOG"
2009-12-31,0.22201,8312.2,"GOOG"
2010-12-31,0.21221,10381,"GOOG"
2011-12-31,0.21,11742,"GOOG"
1999-12-31,0.405,415.5,"GWW"
2000-12-31,0.46284,441.9576,"GWW"
2001-12-31,0.41603,480.8516,"GWW"
2002-12-31,0.40513,399,"GWW"
2003-12-31,0.40442,476.034,"GWW"
2004-12-31,0.3779,439.5037,"GWW"
2005-12-31,0.36711,519,"GWW"
2006-12-31,0.3874,578,"GWW"
2007-12-31,0.38386,670.7,"GWW"
2008-12-31,0.38328,786.6,"GWW"
2009-12-31,0.39141,665.3,"GWW"
2010-12-31,0.40181,846,"GWW"
2011-12-31,0.3663,1049,"GWW"
1999-12-31,0.38559,1202,"HAL"
2000-12-31,0.385,1077.3488,"HAL"
2001-12-31,0.40252,1614.9644,"HAL"
2002-12-31,0,-142,"HAL"
2003-12-31,0.38171,1267.5109,"HAL"
2004-12-31,0.3702,782.4046,"HAL"
2005-12-31,0.24543,2468,"HAL"
2006-12-31,0.31614,3188,"HAL"
2007-12-31,0.30058,3446,"HAL"
2008-12-31,0.38286,3948,"HAL"
2009-12-31,0.30797,1989,"HAL"
2010-12-31,0.32128,2999,"HAL"
2011-12-31,0.3234,4737,"HAL"
2005-12-31,0.355,1278.4,"HOG"
2006-12-31,0.35776,1391.8,"HOG"
2007-12-31,0.355,1213.4,"HOG"
2008-12-31,0.3668,946.3,"HOG"
2009-12-31,0.6,449.7,"HOG"
2010-12-31,0.4088,1089.8,"HOG"
2011-12-31,0.3086,1145,"HOG"
2000-06-30,0.29097,186.4,"HAR"
2001-06-30,0.28514,174.74988,"HAR"
2002-06-30,0.28266,189.595,"HAR"
2003-06-30,0.25998,166.8,"HAR"
2004-06-30,0.30608,360.6162,"HAR"
2005-06-30,0.30563,350.7864,"HAR"
2006-06-30,0.3112,406.8,"HAR"
2007-06-30,0.29437,397.2,"HAR"
2008-06-30,0.20482,198.6,"HAR"
2009-06-30,0,-78,"HAR"
2010-06-30,0.17605,115.7,"HAR"
2011-06-30,0.17587,194.2,"HAR"
2012-06-30,0.2185,310,"HAR"
2000-06-30,0.38053,152.4,"HRS"
2001-06-30,0.35013,189.6447,"HRS"
2002-06-30,0.33973,152.5963,"HRS"
2003-06-30,0.33991,131.9,"HRS"
2004-06-30,0.30167,264.453,"HRS"
2005-06-30,0.32239,321.0785,"HRS"
2006-06-30,0.33002,488.6,"HRS"
2007-06-30,0.32683,613.6,"HRS"
2008-06-30,0.30109,687.6,"HRS"
2009-06-30,0.30494,793.5,"HRS"
2010-06-30,0.33167,912.8,"HRS"
2011-06-30,0.33337,970.2,"HRS"
2012-06-30,0.3397,941,"HRS"
1999-12-31,0.23239,-6354,"HIG"
2002-12-31,0.06002,7724,"HIG"
2005-12-31,0.23819,0,"HIG"
2006-12-31,0.23792,0,"HIG"
2007-12-31,0.26373,63,"HIG"
2011-12-31,0,6486,"HIG"
1999-12-30,0.30677,708,"HAS"
2000-12-30,0,425.30256,"HAS"
2001-12-30,0.49073,435.4203,"HAS"
2002-12-30,0.31625,226.9,"HAS"
2003-12-30,0.34151,508.7833,"HAS"
2004-12-30,0.23728,318.7122,"HAS"
2005-12-30,0.23491,310.6,"HAS"
2006-12-30,0.32629,376.4,"HAS"
2007-12-30,0.31589,563.8,"HAS"
2008-12-30,0.30447,494.3,"HAS"
2009-12-30,0.29218,588.6,"HAS"
2010-12-30,0.21659,587.9,"HAS"
2011-12-30,0.2427,594,"HAS"
1999-12-31,0,0,"HCP"
2000-12-31,0,288.80586,"HCP"
2002-12-31,0,0,"HCP"
2005-12-31,0,0,"HCP"
2006-12-31,0,0,"HCP"
2007-12-31,0,0,"HCP"
1999-12-31,0,0,"HCN"
2002-12-31,0,0,"HCN"
2005-12-31,0,0,"HCN"
2006-12-31,0,0,"HCN"
2007-12-31,0,0,"HCN"
1999-12-31,0.35004,2017.7,"HNZ"
2000-12-31,0.16467,1689.92768,"HNZ"
2001-12-31,0.34588,1813.6757,"HNZ"
2002-12-31,0.36235,1423.8,"HNZ"
2003-12-31,0.33342,1613.0597,"HNZ"
2004-12-31,0.28056,1354.3877,"HNZ"
2005-12-31,0.36171,1595.5,"HNZ"
2006-12-31,0.29598,1446.7,"HNZ"
2007-12-31,0.30618,1569,"HNZ"
2008-12-31,0.28786,1493.6,"HNZ"
2009-12-31,0.27782,1559.3,"HNZ"
2010-12-31,0.26796,1648.1,"HNZ"
2011-12-31,0.2166,1676,"HNZ"
2000-09-30,0.42178,302.6,"HP"
2001-09-30,0.42178,302.61245,"HP"
2002-09-30,0.44478,153.6463,"HP"
2003-09-30,0.44478,92.2,"HP"
2004-09-30,0.43159,128.7735,"HP"
2005-09-30,0.40515,72.2496,"HP"
2006-09-30,0.39967,179.2,"HP"
2007-09-30,0.35011,409.8,"HP"
2008-09-30,0.36353,574,"HP"
2009-09-30,0.36505,669.1,"HP"
2010-09-30,0.40356,577,"HP"
2011-09-30,0.34721,446.8,"HP"
2012-09-30,0.3674,689,"HP"
2005-12-31,0.44205,2299,"HES"
2006-12-31,0.52574,3588,"HES"
2007-12-31,0.5054,3683,"HES"
2008-12-31,0.49804,5038,"HES"
2009-12-31,0.47004,1927,"HES"
2010-12-31,0.35441,3453,"HES"
2011-12-31,0.3192,3797,"HES"
2001-10-31,0.21948,3425.8694,"HPQ"
2002-10-31,0.23718,3138,"HPQ"
2003-10-31,0.22013,7064.9987,"HPQ"
2004-10-31,0.1866,5036.165,"HPQ"
2005-10-31,0.16893,5582,"HPQ"
2006-10-31,0.19886,6560,"HPQ"
2007-10-31,0.20472,12125,"HPQ"
2008-10-31,0.1864,12922,"HPQ"
2009-10-31,0.20166,14702,"HPQ"
2010-10-31,0.21242,13302,"HPQ"
2011-10-31,0.2124,13302,"HPQ"
2000-01-29,0.39012,4258,"HD"
2001-01-29,0.38795,4793.3424,"HD"
2002-01-29,0.38592,5695.897,"HD"
2003-01-29,0.37602,5830,"HD"
2004-01-29,0.37104,7920.5152,"HD"
2005-01-29,0.36792,7927.391,"HD"
2006-01-29,0.37104,9363,"HD"
2007-01-29,0.38107,9673,"HD"
2008-01-29,0.36405,7242,"HD"
2009-01-29,0.37419,4359,"HD"
2010-01-29,0.34491,4949,"HD"
2011-01-29,0.36683,5839,"HD"
2012-01-29,0.3601,6661,"HD"
